id,name,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,is_entire_apt,client_district,accommodates,bedrooms,beds,price_clean,minimum_nights,availability_365,number_of_reviews,review_scores_rating,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d
33185850,"Modern 6-Bedrooms Flat / Plaza Cataluña, Ramblas",la Dreta de l'Eixample,Eixample,41.38766741408205,2.166037639740245,Entire rental unit,Entire home/apt,True,True,12,6.0,10.0,1273.0,1.0,309,294,4.65,True,255,324615.0
33188102,4 bedroom apartment in Sagrada Familia,la Sagrada Família,Eixample,41.40515,2.18206,Entire rental unit,Entire home/apt,True,True,6,4.0,5.0,83.0,32.0,175,2,4.0,False,0,0.0
33192456,Sagrada Familia Signature Flat,la Sagrada Família,Eixample,41.40574,2.17408,Entire rental unit,Entire home/apt,True,True,4,3.0,3.0,201.61,1.0,314,257,4.53,False,255,51411.0
33208395,Unique & Stylish Townhouse / Paseo de Gracia,la Dreta de l'Eixample,Eixample,41.39625,2.16245,Entire rental unit,Entire home/apt,True,True,15,6.0,13.0,578.0,1.0,310,264,4.84,True,246,142188.0
33209198,Urban apartment near Plaza Cataluña,la Dreta de l'Eixample,Eixample,41.38615,2.16662,Entire rental unit,Entire home/apt,True,True,8,3.0,7.0,456.5,1.0,327,239,4.54,True,120,54780.0
33209678,"Design Flat, Terrace / Paseo de Gracia, Born",la Dreta de l'Eixample,Eixample,41.39651,2.17427,Entire rental unit,Entire home/apt,True,True,8,4.0,5.0,335.0,1.0,322,296,4.74,True,255,85425.0
33212737,Duplex for Families near Arc de Triomf,el Fort Pienc,Eixample,41.39558,2.17942,Entire rental unit,Entire home/apt,True,True,6,4.0,7.0,281.0,1.0,149,280,4.71,True,255,71655.0
33216922,Modernism and Style in the center of Barcelona,l'Antiga Esquerra de l'Eixample,Eixample,41.39118,2.15882,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,92.36,32.0,147,16,4.25,False,64,5911.0
33223919,"Calma House, apartamento con encanto",el Raval,Ciutat Vella,41.38457107543945,2.166533946990967,Entire loft,Entire home/apt,True,True,4,1.0,2.0,88.94,32.0,254,22,4.32,False,255,22680.0
33259417,Habitación con baño en casa del S. XIX,el Raval,Ciutat Vella,41.3791,2.17099,Private room in rental unit,Private room,False,True,2,,1.0,34.11,31.0,181,156,4.99,True,124,4230.0
33281345,Casa Cosi - Francoli 1,el Putxet i el Farró,Sarrià-Sant Gervasi,41.40333557128906,2.146080017089844,Entire rental unit,Entire home/apt,True,False,6,3.0,4.0,320.67,3.0,337,97,4.72,True,24,7696.0
33287630,Una estancia tranquila y en paz.,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,41.40545,2.13511,Private room in rental unit,Private room,False,False,1,,1.0,45.13,31.0,362,26,4.92,False,0,0.0
33292312,"Near the beach, bright, modern and spacious.",el Poblenou,Sant Martí,41.39958,2.20441,Entire rental unit,Entire home/apt,True,False,6,3.0,4.0,310.33,3.0,217,223,4.89,True,255,79134.0
33337699,A small double room near Sagrada,la Sagrada Família,Eixample,41.41125023652927,2.1744212654357598,Private room in rental unit,Private room,False,True,2,,1.0,34.38,31.0,363,13,4.92,False,0,0.0
33385364,Modernist Room with Balcony or Gallery to Gran Via,la Dreta de l'Eixample,Eixample,41.39268493652344,2.17305588722229,Room in boutique hotel,Private room,False,True,2,1.0,1.0,122.0,1.0,253,223,4.65,True,120,14640.0
33385561,Fantastic Comfort Triple private bath in Gran Via,la Dreta de l'Eixample,Eixample,41.39268493652344,2.17305588722229,Room in boutique hotel,Private room,False,True,3,1.0,,188.0,1.0,203,89,4.62,True,180,33840.0
33385698,Beautiful vintage family room private bathroom,la Dreta de l'Eixample,Eixample,41.39268493652344,2.17305588722229,Room in boutique hotel,Private room,False,True,4,1.0,4.0,150.0,1.0,196,96,4.83,True,168,25200.0
33385782,Amazing Suite with vintage decor private bathroom,la Dreta de l'Eixample,Eixample,41.39268493652344,2.17305588722229,Room in boutique hotel,Private room,False,True,3,1.0,2.0,155.0,1.0,225,377,4.77,True,255,39525.0
33411076,Sants apartment,Sants - Badal,Sants-Montjuïc,41.37516,2.12849,Entire rental unit,Entire home/apt,True,False,6,3.0,4.0,300.2,1.0,332,30,4.6,False,84,25217.0
33413157,Cozy home near city center and good airport access,Sant Antoni,Eixample,41.37936,2.15878,Entire rental unit,Entire home/apt,True,True,4,3.0,3.0,399.5,4.0,172,100,4.96,False,136,54332.0
33423422,Sophisticated Flat in Trendy Poble Sec,el Poble Sec,Sants-Montjuïc,41.37369,2.16465,Entire rental unit,Entire home/apt,True,False,2,1.0,1.0,198.33,2.0,102,231,4.75,False,126,24990.0
33451687,Gothic quarter studio II,el Barri Gòtic,Ciutat Vella,41.37861,2.178003,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,42.36,32.0,73,12,4.17,False,64,2711.0
33482801,Beautiful designer flat by the beach in Poblenou,el Poblenou,Sant Martí,41.39699,2.20039,Entire rental unit,Entire home/apt,True,False,4,3.0,6.0,131.41,27.0,88,1,5.0,False,0,0.0
33508652,Casa Cosi - Eixample 5,l'Antiga Esquerra de l'Eixample,Eixample,41.38703155517578,2.1568150520324707,Entire rental unit,Entire home/apt,True,True,8,4.0,5.0,484.0,2.0,302,126,4.83,True,108,52272.0
33515317,Artistic spacious apartment near Fira and Montjuic,la Marina de Port,Sants-Montjuïc,41.36016,2.13644,Private room in rental unit,Private room,False,False,2,,1.0,186.07,31.0,365,23,4.91,False,0,0.0
33541032,Magnificent apartment Camp Nou,Sants - Badal,Sants-Montjuïc,41.37747,2.12784,Entire rental unit,Entire home/apt,True,False,4,2.0,3.0,349.0,1.0,310,164,4.26,False,102,35598.0
33602520,sants station beautiful apartment  in Exiample,la Nova Esquerra de l'Eixample,Eixample,41.38523,2.14922,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,231.45,2.0,156,164,4.8,True,174,40272.0
33610373,Apartamento Barcelona-Iberia II,Sants,Sants-Montjuïc,41.3733525,2.1375398,Entire rental unit,Entire home/apt,True,False,4,2.0,2.0,190.58,2.0,125,244,4.95,True,255,48598.0
33680591,"PARK VEW, relaxing apartment double room Sants",Hostafrancs,Sants-Montjuïc,41.37729,2.14191,Private room in rental unit,Private room,False,False,2,,1.0,31.16,31.0,193,56,4.91,True,255,7946.0
33682220,Casa Cosi - Eixample 4,l'Antiga Esquerra de l'Eixample,Eixample,41.38703155517578,2.1568150520324707,Entire rental unit,Entire home/apt,True,True,8,4.0,5.0,535.33,2.0,328,136,4.83,True,144,77088.0
33682692,Casa Cosi - Eixample 2,l'Antiga Esquerra de l'Eixample,Eixample,41.38703155517578,2.1568150520324707,Entire rental unit,Entire home/apt,True,True,8,4.0,5.0,568.47,2.0,325,102,4.75,True,60,34108.0
33697199,An oasis of peace in the heart of Gracia,la Vila de Gràcia,Gràcia,41.40315,2.15671,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,217.0,2.0,48,170,4.77,True,255,55335.0
33698168,"bonito piso, luz 4 pers. junto metro, bus, tren",Sant Andreu,Sant Andreu,41.43026,2.18408,Entire rental unit,Entire home/apt,True,False,4,3.0,4.0,193.24,3.0,53,49,4.37,False,24,4638.0
33703229,Luxury Apartment Sagrada Familia & Ocean View★★★★★,la Dreta de l'Eixample,Eixample,41.39605,2.17665,Entire rental unit,Entire home/apt,True,True,5,3.0,3.0,599.0,1.0,279,281,4.93,False,255,152745.0
33711326,Piso artistico y minimalista en un barrio cool,Sants,Sants-Montjuïc,41.37333,2.13305,Private room in condo,Private room,False,False,1,,1.0,23.85,32.0,145,4,3.75,False,64,1526.0
33727898,"Spacious flat near airport, Fira & transit links",Sant Antoni,Eixample,41.37585,2.15412,Entire rental unit,Entire home/apt,True,True,5,3.0,5.0,433.75,4.0,171,77,4.99,False,80,34700.0
33734214,Family Flat Near Ramblas Barcelona 2 rooms,el Barri Gòtic,Ciutat Vella,41.38212,2.17535,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,388.0,1.0,96,77,4.7,False,54,20952.0
33735182,Salamanca - Lodging Apartments,la Barceloneta,Ciutat Vella,41.38067,2.19006,Entire rental unit,Entire home/apt,True,True,3,2.0,2.0,80.73,32.0,183,8,4.63,False,0,0.0
33735847,Loft in Barcelona (renovated 2024),el Raval,Ciutat Vella,41.37713,2.16896,Entire rental unit,Entire home/apt,True,True,2,,1.0,32.48,31.0,212,8,4.38,False,124,4028.0
33738040,Modernism and style in quiet and central area,l'Antiga Esquerra de l'Eixample,Eixample,41.38985,2.15834,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,93.87,32.0,108,13,4.38,False,64,6008.0
33746032,Newly Renovated Beach Flat next Rambla Poblenou,el Poblenou,Sant Martí,41.40083,2.2047,Entire rental unit,Entire home/apt,True,False,4,2.0,4.0,202.56,1.0,303,222,4.43,False,255,51653.0
33746732,XXL Bedroom big & bright flat 80€/night. By chat,la Maternitat i Sant Ramon,Les Corts,41.38732,2.12515,Private room in rental unit,Private room,False,False,1,,1.0,75.22,30.0,88,0,,False,0,0.0
33755050,Habitación Individual cerca de Sagrada Familia,el Camp de l'Arpa del Clot,Sant Martí,41.4109,2.17856,Private room in serviced apartment,Private room,False,False,1,,2.0,25.81,32.0,224,41,4.68,False,128,3304.0
33762391,Home with views & AC near airport & transit links,Sant Antoni,Eixample,41.37636,2.15265,Entire rental unit,Entire home/apt,True,True,6,3.0,6.0,468.0,4.0,173,71,5.0,False,136,63648.0
33764163,CITY CENTER BARCELONA 1,la Dreta de l'Eixample,Eixample,41.39946,2.17304,Entire rental unit,Entire home/apt,True,True,4,1.0,2.0,265.0,1.0,359,1565,4.7,False,255,67575.0
33771133,Penthouse in downtown Barcelona with lots of light,l'Antiga Esquerra de l'Eixample,Eixample,41.3896,2.16191,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,215.5,1.0,155,150,4.78,True,90,19395.0
33790592,Suite Independecia 372,el Camp de l'Arpa del Clot,Sant Martí,41.41093,2.1772,Entire rental unit,Entire home/apt,True,False,4,3.0,3.0,72.54,31.0,203,9,4.44,False,124,8995.0
33797183,5-bedroom 3 bathroom apartment with lots of style,la Dreta de l'Eixample,Eixample,41.39116,2.17127,Entire serviced apartment,Entire home/apt,True,True,10,5.0,6.0,500.0,2.0,113,44,4.7,False,72,36000.0
33816957,En el corazón del barrio de Gracia,la Vila de Gràcia,Gràcia,41.401,2.15607,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,183.0,1.0,207,1200,4.79,True,255,46665.0
33820070,Superior 3 bedroom apartment with terrace,la Dreta de l'Eixample,Eixample,41.39264,2.17275,Entire rental unit,Entire home/apt,True,True,6,3.0,3.0,340.0,1.0,185,109,4.9,True,198,67320.0
33820361,Comoda y luminosa habitación en Gracia!,la Vila de Gràcia,Gràcia,41.4063,2.15135,Private room in rental unit,Private room,False,True,1,,1.0,38.56,32.0,364,0,,False,0,0.0
33820774,Luminosa habitación con cama doble en Gracia!,la Vila de Gràcia,Gràcia,41.40583,2.15154,Private room in rental unit,Private room,False,True,1,,1.0,38.56,32.0,364,0,,False,0,0.0
33821130,Enorme habitación con cama doble y baño privado!,la Vila de Gràcia,Gràcia,41.40625,2.15093,Private room in rental unit,Private room,False,True,2,,1.0,38.56,32.0,364,0,,False,0,0.0
33823020,Amplia y luminosa habitación con baño privado!,la Vila de Gràcia,Gràcia,41.40503,2.15167,Private room in rental unit,Private room,False,True,2,,1.0,38.56,32.0,364,0,,False,0,0.0
33823232,Cómoda habitación con cama doble en Gracia!,la Vila de Gràcia,Gràcia,41.40639,2.15045,Private room in rental unit,Private room,False,True,1,,1.0,38.56,32.0,364,0,,False,0,0.0
33826880,Modernism and style in the heart of the city,l'Antiga Esquerra de l'Eixample,Eixample,41.38932,2.15962,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,92.36,32.0,114,14,4.21,False,192,17733.0
33831366,Gothic quarter studio I,el Barri Gòtic,Ciutat Vella,41.37861,2.178003,Entire rental unit,Entire home/apt,True,True,2,,1.0,41.07,32.0,350,26,4.27,False,128,5257.0
33897132,Modernism and style in the Eixample,l'Antiga Esquerra de l'Eixample,Eixample,41.38922,2.1596,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,92.36,32.0,127,28,4.75,False,128,11822.0
33898095,Modernist and stylish flat in idyllic location,l'Antiga Esquerra de l'Eixample,Eixample,41.38953,2.15979,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,92.36,32.0,107,15,4.47,False,192,17733.0
33899460,Modernist and stylish flat in the Eixample,l'Antiga Esquerra de l'Eixample,Eixample,41.38932,2.15859,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,93.87,32.0,183,16,4.69,False,128,12015.0
33906973,Your ideal place to live in the heart of Barcelona,el Barri Gòtic,Ciutat Vella,41.38634,2.17362,Entire rental unit,Entire home/apt,True,True,4,3.0,3.0,86.76,31.0,304,22,4.45,False,124,10758.0
33925020,"Upscale city center apartment w/ pool, gym, sauna",la Dreta de l'Eixample,Eixample,41.38687,2.16533,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,123.47,32.0,268,2,4.0,False,0,0.0
33932131,Modernist and stylish apartment in Eixample,l'Antiga Esquerra de l'Eixample,Eixample,41.38925,2.15867,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,93.87,32.0,160,16,4.25,False,64,6008.0
33962404,Centrica habitacion,la Bordeta,Sants-Montjuïc,41.36909,2.13463,Private room in rental unit,Private room,False,False,2,,1.0,29.79,31.0,364,0,,False,0,0.0
33984534,Key Bcn Girona 4.1,la Dreta de l'Eixample,Eixample,41.3991,2.16602,Entire rental unit,Entire home/apt,True,True,10,5.0,6.0,496.5,1.0,312,39,4.23,False,6,2979.0
33986160,Casa Cosi - Eixample 1,l'Antiga Esquerra de l'Eixample,Eixample,41.38703155517578,2.1568150520324707,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,292.0,2.0,336,103,4.49,True,48,14016.0
33991419,Habitacion  en el centro de barcelona,la Font de la Guatlla,Sants-Montjuïc,41.3704,2.14425,Private room in rental unit,Private room,False,False,3,,3.0,60.91,31.0,364,12,3.92,False,0,0.0
34038956,Lovely flat Poblenou near beach,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,41.40747636005676,2.2042743677770797,Entire rental unit,Entire home/apt,True,False,3,2.0,,70.15,40.0,99,4,5.0,False,80,5612.0
34105182,Cool Jazz 12 - Habitat Apartments,el Camp de l'Arpa del Clot,Sant Martí,41.41064,2.17751,Entire rental unit,Entire home/apt,True,False,4,2.0,3.0,289.5,2.0,325,130,4.58,False,255,73823.0
34105202,Cool Jazz 24 - Habitat Apartments,el Camp de l'Arpa del Clot,Sant Martí,41.41277,2.17669,Entire rental unit,Entire home/apt,True,False,4,2.0,3.0,144.5,2.0,338,128,4.71,False,255,36848.0
34105210,Cool Jazz 32 - Habitat Apartments,la Sagrada Família,Eixample,41.4109,2.17606,Entire rental unit,Entire home/apt,True,True,4,2.0,4.0,231.5,2.0,327,156,4.7,False,255,59033.0
34133454,Be Mate Paseo de Gracia - Balcony,la Vila de Gràcia,Gràcia,41.39774,2.15716,Entire serviced apartment,Entire home/apt,True,True,3,1.0,1.0,324.0,1.0,344,91,4.81,True,48,15552.0
34134281,Be Mate Paseo de Gracia - Executive,la Vila de Gràcia,Gràcia,41.39781,2.15719,Entire serviced apartment,Entire home/apt,True,True,4,2.0,3.0,380.0,1.0,319,139,4.87,True,12,4560.0
34135594,Be Mate Paseo de Gracia - Executive Terrace,la Vila de Gràcia,Gràcia,41.39769,2.15723,Entire serviced apartment,Entire home/apt,True,True,5,2.0,3.0,502.0,1.0,297,34,4.97,True,24,12048.0
34136135,BeMate Paseo de Gracia - Suite Terrace,la Vila de Gràcia,Gràcia,41.39735,2.15722,Entire serviced apartment,Entire home/apt,True,True,4,2.0,3.0,542.0,1.0,321,4,4.5,True,0,0.0
34158979,Bed in 4-Bed Female Dorm Room private bathroom,la Nova Esquerra de l'Eixample,Eixample,41.3886,2.14448,Shared room in hostel,Shared room,False,True,1,1.0,4.0,65.0,1.0,174,126,4.71,False,78,5070.0
34162126,Bed in 4-Bed Mixed Dorm Room private bathroom,la Nova Esquerra de l'Eixample,Eixample,41.38866,2.14445,Shared room in hostel,Shared room,False,True,1,1.0,4.0,33.0,1.0,184,210,4.43,False,156,5148.0
34162520,Bed in 6-Bed Female Dorm Room Private Bathroom,les Corts,Les Corts,41.38883,2.14257,Shared room in hostel,Shared room,False,False,1,1.0,6.0,57.0,1.0,162,114,4.25,False,255,14535.0
34162968,Bed in 6-Bed Mixed Dormitory Room,la Nova Esquerra de l'Eixample,Eixample,41.38871,2.14449,Shared room in hostel,Shared room,False,True,1,1.0,6.0,29.0,1.0,179,117,4.38,False,78,2262.0
34170515,Rooftop Terrace + BBQ in Gràcia (A/C),la Vila de Gràcia,Gràcia,41.40213,2.16117,Entire rental unit,Entire home/apt,True,True,5,3.0,3.0,315.67,2.0,305,141,4.67,False,84,26516.0
34175313,"Habitación con baño privado, zona Sagrada Família.",el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40538,2.16925,Private room in rental unit,Private room,False,True,1,,1.0,20.84,1.0,236,9,4.44,False,0,0.0
34191394,Deluxe Apartment en Gracia by EnjoyBCN,la Vila de Gràcia,Gràcia,41.39906,2.15328,Entire rental unit,Entire home/apt,True,True,5,2.0,4.0,228.0,1.0,226,345,4.78,True,255,58140.0
34191633,"Stylish  loft with terrases, rented monthly",la Vila de Gràcia,Gràcia,41.40566253662109,2.152617931365967,Casa particular,Entire home/apt,True,True,4,2.0,3.0,92.2,1.0,116,34,4.97,True,36,3319.0
34193287,"Ideal para un grupo o familia, centrico, tranquil",el Barri Gòtic,Ciutat Vella,41.38017,2.17704,Entire rental unit,Entire home/apt,True,True,8,7.0,,33.19,90.0,215,2,4.5,False,0,0.0
34194215,Superior Apartment in Gracia by EnjoyBCN,la Vila de Gràcia,Gràcia,41.399902781721565,2.1521217085838407,Entire rental unit,Entire home/apt,True,True,4,2.0,4.0,396.0,1.0,175,36,4.69,True,42,16632.0
34222206,Chic Apartments Barcelona,la Dreta de l'Eixample,Eixample,41.39942,2.17379,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,221.0,1.0,210,17,4.76,False,0,0.0
34248969,MIRÓ - Apartment with Private Terrace in Eixample,la Dreta de l'Eixample,Eixample,41.39262,2.159923,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,211.32,32.0,117,0,,False,0,0.0
34254426,"Casa de diseño con piscina, vistas,10 rooms","Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,41.41662,2.1086,Entire home,Entire home/apt,True,False,10,10.0,5.0,809.13,31.0,68,1,5.0,False,0,0.0
34272000,Renovated apartment in the heart of Barcelona,la Dreta de l'Eixample,Eixample,41.39675574099863,2.1731313183289385,Entire rental unit,Entire home/apt,True,True,5,2.0,3.0,244.0,1.0,304,289,4.6,False,255,62220.0
34272589,Deluxe Apt with Breakfast in Gracia by EnjoyBCN,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40088,2.149,Entire serviced apartment,Entire home/apt,True,False,5,2.0,4.0,285.0,1.0,226,2,5.0,True,6,1710.0
34273688,Duplex Apartment in Gracia by EnjoyBCN,la Vila de Gràcia,Gràcia,41.399903,2.1521217085838407,Entire serviced apartment,Entire home/apt,True,True,6,2.0,4.0,289.0,1.0,212,20,4.7,True,72,20808.0
34274651,Apartment Deluxe By Dali EnjoyBCN Apts,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38386,2.1796,Entire serviced apartment,Entire home/apt,True,True,7,4.0,7.0,455.0,1.0,181,739,4.81,True,255,116025.0
34275181,Superior Apartment By Gaudi EnjoyBCN Apts,la Sagrada Família,Eixample,41.40541076660156,2.1746749877929688,Entire serviced apartment,Entire home/apt,True,True,4,2.0,4.0,355.0,1.0,197,305,4.69,True,255,90525.0
34276094,Superior with Breakfast By Gaudi EnjoyBCN Apts,la Sagrada Família,Eixample,41.40541,2.17468,Entire serviced apartment,Entire home/apt,True,True,4,2.0,4.0,416.0,1.0,197,3,4.67,True,0,0.0
34279029,Cozy and lovely apartment,la Sagrada Família,Eixample,41.40658,2.17158,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,211.0,1.0,231,396,4.87,True,255,53805.0
34279951,3 bedrooms in Eixample-Sagrada família.,la Dreta de l'Eixample,Eixample,41.40095229971851,2.1710088485966006,Entire rental unit,Entire home/apt,True,True,4,3.0,3.0,71.9,31.0,164,20,4.35,False,248,17831.0
34298556,Grandeluxe Apartment  by Coliseum EnjoyBCN Apts,la Dreta de l'Eixample,Eixample,41.38767,2.1669,Entire serviced apartment,Entire home/apt,True,True,12,6.0,9.0,1140.0,1.0,169,156,4.77,False,198,225720.0
34298679,Apartment Deluxe by Coliseum EnjoyBCN Apts,la Dreta de l'Eixample,Eixample,41.38767,2.1669,Entire serviced apartment,Entire home/apt,True,True,6,2.0,4.0,337.0,1.0,129,31,4.55,False,42,14154.0
34302718,Superior views and Breakfast by Gaudi Enjoy BCN,la Sagrada Família,Eixample,41.40942,2.17262,Entire serviced apartment,Entire home/apt,True,True,6,2.0,4.0,443.0,1.0,195,1,5.0,True,0,0.0
34303018,Apart. Superior with views by Gaudi EnjoyBCN Aprts,la Sagrada Família,Eixample,41.40541,2.17468,Entire serviced apartment,Entire home/apt,True,True,4,2.0,3.0,337.0,1.0,196,302,4.78,True,255,85935.0
34303605,Attic with balcony by Dalí EnjoyBCN Apartments,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38386,2.1796,Entire serviced apartment,Entire home/apt,True,True,4,2.0,4.0,337.0,1.0,152,45,4.71,True,90,30330.0
34304002,Apart. Deluxe with breakfast by Dalí EnjoyBCN Apts,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38386,2.1796,Entire serviced apartment,Entire home/apt,True,True,7,4.0,7.0,579.0,1.0,181,3,4.0,True,0,0.0
34304675,Apartamento  Superior by Colon EnjoyBCN Apts,el Barri Gòtic,Ciutat Vella,41.37775,2.17867,Entire serviced apartment,Entire home/apt,True,True,7,3.0,7.0,550.0,1.0,190,223,4.72,True,222,122100.0
34304976,Apt Superior with breakfast by Colon EnjoyBCN Apts,el Barri Gòtic,Ciutat Vella,41.37775,2.17867,Entire serviced apartment,Entire home/apt,True,True,7,3.0,7.0,668.0,1.0,190,5,4.8,True,0,0.0
34305195,Apartment Deluxe by Colon EnjoyBCN Apartments,el Barri Gòtic,Ciutat Vella,41.37775,2.17867,Entire serviced apartment,Entire home/apt,True,True,7,3.0,6.0,492.0,1.0,179,405,4.75,True,255,125460.0
34305408,Apt Deluxe with breakfast  by Colon EnjoyBCN Apts,el Barri Gòtic,Ciutat Vella,41.37775,2.17867,Entire serviced apartment,Entire home/apt,True,True,7,3.0,6.0,583.0,1.0,179,3,3.33,True,0,0.0
34321060,BROSSA - Casa Mercader Barcelona,la Dreta de l'Eixample,Eixample,41.39373,2.15931,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,212.02,32.0,166,1,4.0,False,0,0.0
34321474,GAUDÍ - Spacious Apartment in Eixample,la Dreta de l'Eixample,Eixample,41.39262,2.159923,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,168.61,32.0,266,0,,False,0,0.0
34321677,CERDÀ - Spacious Apartment in Eixample,la Dreta de l'Eixample,Eixample,41.39262,2.159923,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,187.08,32.0,193,3,3.67,False,0,0.0
34337041,Tàpies – Barcelona Apartment with Private Terrace,la Dreta de l'Eixample,Eixample,41.3933,2.16093,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,172.31,32.0,259,0,,False,0,0.0
34358181,Apt Deluxe con desayuno By Miro EnjoyBCN Apts,Sant Antoni,Eixample,41.38446,2.16231,Entire serviced apartment,Entire home/apt,True,True,10,5.0,8.0,925.0,1.0,186,13,4.85,True,30,27750.0
34358699,Apartment Superior by Miro EnjoyBCN Apts,la Dreta de l'Eixample,Eixample,41.3896484375,2.165899991989136,Entire serviced apartment,Entire home/apt,True,True,8,3.0,6.0,482.0,1.0,174,217,4.53,True,108,52056.0
34364498,"Gràcia: Luminoso, tranquilo, Aire Acondicionado",la Vila de Gràcia,Gràcia,41.40234,2.1565,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,59.16,32.0,206,18,4.78,True,255,15086.0
34366695,Bonito apartamento en Sagrada Família,la Sagrada Família,Eixample,41.40895358534045,2.1737795071667203,Private room in rental unit,Private room,False,True,2,1.0,1.0,70.64,32.0,365,0,,False,0,0.0
34378812,Modernist Market,Sant Antoni,Eixample,41.37773,2.16381,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,250.0,1.0,129,70,4.73,True,18,4500.0
34380019,Casa Cosi - Eixample 3,l'Antiga Esquerra de l'Eixample,Eixample,41.38703155517578,2.1568150520324707,Entire rental unit,Entire home/apt,True,True,8,4.0,5.0,625.0,1.0,315,108,4.83,True,54,33750.0
34380983,Trendy suites in Sant Antoni Market area,Sant Antoni,Eixample,41.37602,2.16282,Entire rental unit,Entire home/apt,True,True,6,3.0,5.0,253.5,2.0,136,102,4.9,True,96,24336.0
34466420,"Authentic, Private Garden / Paseo de Gracia",la Dreta de l'Eixample,Eixample,41.39314,2.15995,Entire rental unit,Entire home/apt,True,True,5,4.0,8.0,308.0,1.0,318,268,4.63,False,246,75768.0
34492738,Deluxe Apartment by Tallers EnjoyBCN Apartments,el Raval,Ciutat Vella,41.38465,2.17012,Entire serviced apartment,Entire home/apt,True,True,10,4.0,8.0,663.0,1.0,172,71,4.85,True,108,71604.0
34492989,Bright with balcony and private bathroom,l'Antiga Esquerra de l'Eixample,Eixample,41.38876323002035,2.162992240084388,Private room in rental unit,Private room,False,True,1,1.0,1.0,45.03,31.0,123,0,,False,0,0.0
34493046,Deluxe Apartment by Tapies EnjoyBcn Apartments,la Dreta de l'Eixample,Eixample,41.38944,2.16317,Entire serviced apartment,Entire home/apt,True,True,6,3.0,6.0,394.0,1.0,26,63,4.71,False,84,33096.0
34494181,Comfortable Patio,Sant Antoni,Eixample,41.37811,2.1623,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,230.0,1.0,99,28,4.82,True,6,1380.0
34495209,Sunny Terrace 3A,Sant Antoni,Eixample,41.37819,2.16275,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,284.0,2.0,117,51,4.76,True,6,1704.0
34496675,Luminous Urban Apartment near Sagrada Familia,el Fort Pienc,Eixample,41.3974,2.17778,Entire rental unit,Entire home/apt,True,True,9,4.0,6.0,312.0,1.0,317,262,4.66,False,255,79560.0
34523402,Designer studio close to the beach,el Poble Sec,Sants-Montjuïc,41.37151,2.16454,Entire loft,Entire home/apt,True,False,2,,1.0,148.35,1.0,321,441,4.78,True,255,37829.0
34524484,Deluxe Apartment at city centre - EnjoyBCN Apts,el Barri Gòtic,Ciutat Vella,41.38591384887695,2.1707160472869877,Entire serviced apartment,Entire home/apt,True,True,3,1.0,2.0,275.0,1.0,126,139,4.88,True,255,70125.0
34525397,Apartment with pool near the beach by EnjoyBCN,la Vila Olímpica del Poblenou,Sant Martí,41.39008,2.19179,Entire serviced apartment,Entire home/apt,True,False,8,4.0,7.0,797.0,1.0,145,60,4.7,False,72,57384.0
34533087,Deluxe Apartment by Fira EnjoyBCN Apartments,la Nova Esquerra de l'Eixample,Eixample,41.38335,2.144,Entire serviced apartment,Entire home/apt,True,True,5,3.0,6.0,371.0,1.0,178,63,4.7,True,132,48972.0
